080 108 104 008 001
assets/sprites/tilesets/tileset-23.png
032 032 032 032 032 032 032 102 050 051 102 089 091 092 091 092 091 092 091 092 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 091 092 091 092 091 092 091 092 089 102 050 051 102 032 032 032 000 001 002 003 000 001 002 003 000 001 002 003
032 032 032 032 032 032 032 032 063 064 077 089 094 091 094 091 094 091 094 091 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 094 091 094 091 094 091 094 091 089 077 063 064 032 032 032 032 013 014 015 016 013 014 015 016 013 014 015 016
032 032 032 032 032 032 032 032 032 032 090 089 091 092 091 092 091 092 091 092 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 091 092 091 092 091 092 091 092 089 090 032 032 032 032 032 032 026 027 028 029 026 027 028 029 026 027 028 029
032 032 032 032 032 032 032 032 032 032 103 089 094 091 094 091 094 091 094 091 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 094 091 094 091 094 091 094 091 089 103 032 032 032 032 032 032 039 040 041 042 039 040 041 042 039 040 041 042
032 032 032 032 000 001 002 003 032 032 032 102 050 051 102 089 091 092 091 092 091 092 091 092 091 092 091 092 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 089 077 032 032 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003
032 032 032 032 013 014 015 016 032 032 032 032 063 064 077 089 094 091 094 091 094 091 094 091 094 091 094 091 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 089 090 032 032 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016
032 032 032 032 026 027 028 029 032 032 032 032 032 032 090 089 091 092 091 092 091 092 091 092 091 092 091 092 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 091 092 091 092 091 092 091 092 091 092 056 057 091 092 091 092 089 090 032 032 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029
032 032 032 032 039 040 041 042 032 032 032 032 032 032 103 089 094 091 094 091 094 091 094 091 094 091 094 091 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 045 094 091 094 091 094 091 094 091 094 091 069 070 094 091 094 091 089 103 032 032 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042
032 032 032 032 000 001 002 003 000 001 002 003 032 032 032 102 050 051 050 051 050 051 102 089 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 089 077 032 032 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003
032 032 032 032 013 014 015 016 013 014 015 016 032 032 032 032 063 064 063 064 063 064 077 089 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 089 090 032 032 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016
032 032 032 032 026 027 028 029 026 027 028 029 032 032 032 032 032 032 032 032 032 032 090 089 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 089 090 032 032 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029
032 032 032 032 039 040 041 042 039 040 041 042 032 032 032 032 032 032 032 032 032 032 103 089 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 089 103 032 032 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042
032 032 032 032 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 032 032 032 102 050 051 050 051 050 051 102 089 091 092 091 092 091 092 091 092 089 102 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 050 051 102 032 032 032 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003
032 032 032 032 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 032 032 032 032 063 064 063 064 063 064 077 089 094 091 094 091 094 091 094 091 089 077 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 063 064 032 032 032 032 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016
032 032 032 032 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 032 032 032 032 032 032 032 032 032 032 090 089 091 092 091 092 091 092 091 092 089 090 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029
032 032 032 032 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 032 032 032 032 032 032 032 032 032 032 103 089 094 091 094 091 094 091 094 091 089 103 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042
032 032 032 032 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 032 032 077 089 091 092 091 092 091 092 091 092 089 077 032 032 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003 000 001 002 003
032 032 032 032 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 032 032 090 089 094 091 094 091 094 091 094 091 089 090 032 032 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016 013 014 015 016
032 032 032 032 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 032 032 090 089 091 092 091 092 091 092 091 092 089 090 032 032 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029 026 027 028 029
032 032 032 032 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 032 032 103 089 094 091 094 091 094 091 094 091 089 103 032 032 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042 039 040 041 042
032 032 032 032 000 001 002 003 000 001 002 003 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 077 089 091 092 091 092 091 092 091 092 089 077 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 000 001 002 003 000 001 002 003 000 001 002 003
032 032 032 032 013 014 015 016 013 014 015 016 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 090 089 094 091 094 091 094 091 094 091 089 090 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 032 013 014 015 016 013 014 015 016 013 014 015 016
032 032 032 032 026 027 028 029 026 027 028 029 032 032 032 032 024 025 024 025 024 025 024 025 024 025 024 025 024 025 103 089 091 092 091 092 091 092 091 092 089 103 024 025 024 025 024 025 024 025 024 025 024 025 024 025 024 025 024 025 024 025 024 025 032 032 032 032 026 027 028 029 026 027 028 029 026 027 028 029
032 032 032 032 039 040 041 042 039 040 041 042 032 032 032 102 037 038 037 038 037 038 037 038 037 038 037 038 037 038 102 089 094 091 094 091 094 091 094 091 089 102 037 038 037 038 037 038 037 038 037 038 037 038 037 038 037 038 037 038 037 038 037 038 102 032 032 032 039 040 041 042 039 040 041 042 039 040 041 042
032 032 032 032 000 001 002 003 000 001 002 003 032 032 077 089 052 053 054 055 052 053 054 055 058 059 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 083 084 085 052 053 054 055 091 092 091 092 052 053 054 055 052 053 054 055 058 059 091 092 089 077 032 032 000 001 002 003 000 001 002 003 000 001 002 003
032 032 032 032 013 014 015 016 013 014 015 016 032 032 090 089 065 066 067 068 065 066 067 068 071 072 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 096 097 098 065 066 067 068 094 091 094 091 065 066 067 068 065 066 067 068 071 072 094 091 089 090 032 032 013 014 015 016 013 014 015 016 013 014 015 016
032 032 032 032 026 027 028 029 026 027 028 029 032 032 090 089 078 079 079 081 078 079 079 081 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 078 079 079 081 091 092 091 092 078 079 079 081 078 079 079 081 091 092 091 092 089 090 032 032 026 027 028 029 026 027 028 029 026 027 028 029
032 032 032 032 039 040 041 042 039 040 041 042 032 032 103 089 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 089 103 032 032 039 040 041 042 039 040 041 042 039 040 041 042
032 032 032 032 000 001 002 003 000 001 002 003 032 032 077 089 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 073 074 074 074 074 074 074 074 074 074 074 074 074 074 074 074 074 074 074 075 091 092 091 092 089 077 032 032 000 001 002 003 000 001 002 003 000 001 002 003
032 032 032 032 013 014 015 016 013 014 015 016 032 032 090 089 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 094 091 086 011 032 011 011 011 032 011 011 011 032 011 011 011 032 011 032 011 011 088 094 091 094 091 089 090 032 032 013 014 015 016 013 014 015 016 013 014 015 016
032 032 032 032 026 027 028 029 026 027 028 029 032 032 090 089 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 091 092 086 011 011 011 011 032 011 011 011 032 011 011 011 032 011 011 011 032 011 088 091 092 091 092 089 090 032 032 026 027 028 029 026 027 028 029 026 027 028 029
